Employer_ID,Week_Num,Participant_ID,Education_Level,Age_Group
879,28,294,High School or College,21-30
879,28,355,Graduate,31-40
879,29,294,High School or College,21-30
879,29,355,Graduate,31-40
879,30,294,High School or College,21-30
879,30,355,Graduate,31-40
879,31,294,High School or College,21-30
879,31,355,Graduate,31-40
879,32,294,High School or College,21-30
879,32,355,Graduate,31-40
879,33,294,High School or College,21-30
879,33,355,Graduate,31-40
879,34,294,High School or College,21-30
879,34,355,Graduate,31-40
879,35,294,High School or College,21-30
879,35,355,Graduate,31-40
879,36,294,High School or College,21-30
879,36,355,Graduate,31-40
879,37,294,High School or College,21-30
879,37,355,Graduate,31-40
879,38,294,High School or College,21-30
879,38,355,Graduate,31-40
879,39,294,High School or College,21-30
879,39,355,Graduate,31-40
879,40,294,High School or College,21-30
879,40,355,Graduate,31-40
879,41,294,High School or College,21-30
879,41,355,Graduate,31-40
879,42,294,High School or College,21-30
879,42,355,Graduate,31-40
879,43,294,High School or College,21-30
879,43,355,Graduate,31-40
879,44,294,High School or College,21-30
879,44,355,Graduate,31-40
879,45,294,High School or College,21-30
879,45,355,Graduate,31-40
879,46,294,High School or College,21-30
879,46,355,Graduate,31-40
879,47,294,High School or College,21-30
879,47,355,Graduate,31-40
879,48,294,High School or College,21-30
879,48,355,Graduate,31-40
879,49,294,High School or College,21-30
879,49,355,Graduate,31-40
879,50,294,High School or College,21-30
879,50,355,Graduate,31-40
879,51,294,High School or College,21-30
879,51,355,Graduate,31-40
879,52,294,High School or College,21-30
879,52,355,Graduate,31-40
879,53,294,High School or College,21-30
879,53,355,Graduate,31-40
879,54,294,High School or College,21-30
879,54,355,Graduate,31-40
879,55,294,High School or College,21-30
879,55,355,Graduate,31-40
879,56,294,High School or College,21-30
879,56,355,Graduate,31-40
879,57,294,High School or College,21-30
879,57,355,Graduate,31-40
879,58,294,High School or College,21-30
879,58,355,Graduate,31-40
879,59,294,High School or College,21-30
879,59,355,Graduate,31-40
879,60,294,High School or College,21-30
879,60,355,Graduate,31-40
879,61,294,High School or College,21-30
879,61,355,Graduate,31-40
879,62,294,High School or College,21-30
879,62,355,Graduate,31-40
879,63,294,High School or College,21-30
879,63,355,Graduate,31-40
879,64,294,High School or College,21-30
879,64,355,Graduate,31-40
879,65,294,High School or College,21-30
879,65,355,Graduate,31-40
880,1,274,High School or College,41-50
880,1,359,High School or College,41-50
880,1,398,Bachelors,51-60
880,1,403,Bachelors,41-50
880,1,883,High School or College,41-50
880,2,274,High School or College,41-50
880,2,359,High School or College,41-50
880,2,398,Bachelors,51-60
880,3,274,High School or College,41-50
880,3,359,High School or College,41-50
880,3,398,Bachelors,51-60
880,4,274,High School or College,41-50
880,4,359,High School or College,41-50
880,4,398,Bachelors,51-60
880,5,274,High School or College,41-50
880,5,359,High School or College,41-50
880,5,398,Bachelors,51-60
880,6,274,High School or College,41-50
880,6,359,High School or College,41-50
880,6,398,Bachelors,51-60
880,7,274,High School or College,41-50
880,7,359,High School or College,41-50
880,7,398,Bachelors,51-60
880,8,274,High School or College,41-50
880,8,359,High School or College,41-50
880,8,398,Bachelors,51-60
880,9,274,High School or College,41-50
880,9,359,High School or College,41-50
880,9,398,Bachelors,51-60
880,10,274,High School or College,41-50
880,10,359,High School or College,41-50
880,10,398,Bachelors,51-60
880,11,274,High School or College,41-50
880,11,359,High School or College,41-50
880,11,398,Bachelors,51-60
880,12,274,High School or College,41-50
880,12,359,High School or College,41-50
880,12,398,Bachelors,51-60
880,13,274,High School or College,41-50
880,13,359,High School or College,41-50
880,13,398,Bachelors,51-60
880,14,274,High School or College,41-50
880,14,359,High School or College,41-50
880,14,398,Bachelors,51-60
880,15,274,High School or College,41-50
880,15,359,High School or College,41-50
880,15,398,Bachelors,51-60
880,16,274,High School or College,41-50
880,16,359,High School or College,41-50
880,16,398,Bachelors,51-60
880,17,274,High School or College,41-50
880,17,359,High School or College,41-50
880,17,398,Bachelors,51-60
880,18,274,High School or College,41-50
880,18,359,High School or College,41-50
880,18,398,Bachelors,51-60
880,19,274,High School or College,41-50
880,19,359,High School or College,41-50
880,19,398,Bachelors,51-60
880,20,274,High School or College,41-50
880,20,359,High School or College,41-50
880,20,398,Bachelors,51-60
880,21,274,High School or College,41-50
880,21,359,High School or College,41-50
880,21,398,Bachelors,51-60
880,22,274,High School or College,41-50
880,22,359,High School or College,41-50
880,22,398,Bachelors,51-60
880,23,274,High School or College,41-50
880,23,359,High School or College,41-50
880,23,398,Bachelors,51-60
880,24,274,High School or College,41-50
880,24,359,High School or College,41-50
880,24,398,Bachelors,51-60
880,25,274,High School or College,41-50
880,25,359,High School or College,41-50
880,25,398,Bachelors,51-60
880,26,274,High School or College,41-50
880,26,359,High School or College,41-50
880,26,398,Bachelors,51-60
880,27,274,High School or College,41-50
880,27,359,High School or College,41-50
880,27,398,Bachelors,51-60
880,28,274,High School or College,41-50
880,28,359,High School or College,41-50
880,28,398,Bachelors,51-60
880,29,274,High School or College,41-50
880,29,359,High School or College,41-50
880,29,398,Bachelors,51-60
880,30,274,High School or College,41-50
880,30,359,High School or College,41-50
880,30,398,Bachelors,51-60
880,31,274,High School or College,41-50
880,31,359,High School or College,41-50
880,31,398,Bachelors,51-60
880,32,274,High School or College,41-50
880,32,359,High School or College,41-50
880,32,398,Bachelors,51-60
880,33,274,High School or College,41-50
880,33,359,High School or College,41-50
880,33,398,Bachelors,51-60
880,34,274,High School or College,41-50
880,34,359,High School or College,41-50
880,34,398,Bachelors,51-60
880,35,274,High School or College,41-50
880,35,359,High School or College,41-50
880,35,398,Bachelors,51-60
880,36,274,High School or College,41-50
880,36,359,High School or College,41-50
880,36,398,Bachelors,51-60
880,37,274,High School or College,41-50
880,37,359,High School or College,41-50
880,37,398,Bachelors,51-60
880,38,274,High School or College,41-50
880,38,359,High School or College,41-50
880,38,398,Bachelors,51-60
880,39,274,High School or College,41-50
880,39,359,High School or College,41-50
880,39,398,Bachelors,51-60
880,40,274,High School or College,41-50
880,40,359,High School or College,41-50
880,40,398,Bachelors,51-60
880,41,274,High School or College,41-50
880,41,359,High School or College,41-50
880,41,398,Bachelors,51-60
880,42,274,High School or College,41-50
880,42,359,High School or College,41-50
880,42,398,Bachelors,51-60
880,43,274,High School or College,41-50
880,43,359,High School or College,41-50
880,43,398,Bachelors,51-60
880,44,274,High School or College,41-50
880,44,359,High School or College,41-50
880,44,398,Bachelors,51-60
880,45,274,High School or College,41-50
880,45,359,High School or College,41-50
880,45,398,Bachelors,51-60
880,46,274,High School or College,41-50
880,46,359,High School or College,41-50
880,46,398,Bachelors,51-60
880,47,274,High School or College,41-50
880,47,359,High School or College,41-50
880,47,398,Bachelors,51-60
880,48,274,High School or College,41-50
880,48,359,High School or College,41-50
880,48,398,Bachelors,51-60
880,49,274,High School or College,41-50
880,49,359,High School or College,41-50
880,49,398,Bachelors,51-60
880,50,274,High School or College,41-50
880,50,359,High School or College,41-50
880,50,398,Bachelors,51-60
880,51,274,High School or College,41-50
880,51,359,High School or College,41-50
880,51,398,Bachelors,51-60
880,52,274,High School or College,41-50
880,52,359,High School or College,41-50
880,52,398,Bachelors,51-60
880,53,274,High School or College,41-50
880,53,359,High School or College,41-50
880,53,398,Bachelors,51-60
880,54,274,High School or College,41-50
880,54,359,High School or College,41-50
880,54,398,Bachelors,51-60
880,55,274,High School or College,41-50
880,55,359,High School or College,41-50
880,55,398,Bachelors,51-60
880,56,274,High School or College,41-50
880,56,359,High School or College,41-50
880,56,398,Bachelors,51-60
880,57,274,High School or College,41-50
880,57,359,High School or College,41-50
880,57,398,Bachelors,51-60
880,58,274,High School or College,41-50
880,58,359,High School or College,41-50
880,58,398,Bachelors,51-60
880,59,274,High School or College,41-50
880,59,359,High School or College,41-50
880,59,398,Bachelors,51-60
880,60,274,High School or College,41-50
880,60,359,High School or College,41-50
880,60,398,Bachelors,51-60
880,61,274,High School or College,41-50
880,61,359,High School or College,41-50
880,61,398,Bachelors,51-60
880,62,274,High School or College,41-50
880,62,359,High School or College,41-50
880,62,398,Bachelors,51-60
880,63,274,High School or College,41-50
880,63,359,High School or College,41-50
880,63,398,Bachelors,51-60
880,64,274,High School or College,41-50
880,64,359,High School or College,41-50
880,64,398,Bachelors,51-60
880,65,274,High School or College,41-50
880,65,398,Bachelors,51-60
881,1,123,High School or College,41-50
881,1,776,Bachelors,31-40
881,2,123,High School or College,41-50
881,2,776,Bachelors,31-40
881,3,123,High School or College,41-50
881,3,776,Bachelors,31-40
881,4,123,High School or College,41-50
881,4,776,Bachelors,31-40
881,5,123,High School or College,41-50
881,5,776,Bachelors,31-40
881,6,123,High School or College,41-50
881,6,776,Bachelors,31-40
881,7,123,High School or College,41-50
881,7,776,Bachelors,31-40
881,8,123,High School or College,41-50
881,8,776,Bachelors,31-40
881,9,123,High School or College,41-50
881,9,776,Bachelors,31-40
881,10,123,High School or College,41-50
881,10,776,Bachelors,31-40
881,11,123,High School or College,41-50
881,11,776,Bachelors,31-40
881,12,123,High School or College,41-50
881,12,776,Bachelors,31-40
881,13,123,High School or College,41-50
881,13,776,Bachelors,31-40
881,14,123,High School or College,41-50
881,14,776,Bachelors,31-40
881,15,123,High School or College,41-50
881,15,776,Bachelors,31-40
881,16,123,High School or College,41-50
881,16,776,Bachelors,31-40
881,17,123,High School or College,41-50
881,17,776,Bachelors,31-40
881,18,123,High School or College,41-50
881,18,776,Bachelors,31-40
881,19,123,High School or College,41-50
881,19,776,Bachelors,31-40
881,20,123,High School or College,41-50
881,20,776,Bachelors,31-40
881,21,123,High School or College,41-50
881,21,776,Bachelors,31-40
881,22,123,High School or College,41-50
881,22,776,Bachelors,31-40
881,23,123,High School or College,41-50
881,23,776,Bachelors,31-40
881,24,123,High School or College,41-50
881,24,776,Bachelors,31-40
881,25,123,High School or College,41-50
881,25,776,Bachelors,31-40
881,26,123,High School or College,41-50
881,26,776,Bachelors,31-40
881,27,123,High School or College,41-50
881,27,776,Bachelors,31-40
881,28,123,High School or College,41-50
881,28,776,Bachelors,31-40
881,29,123,High School or College,41-50
881,29,776,Bachelors,31-40
881,30,123,High School or College,41-50
881,30,776,Bachelors,31-40
881,31,123,High School or College,41-50
881,31,776,Bachelors,31-40
881,32,123,High School or College,41-50
881,32,776,Bachelors,31-40
881,33,123,High School or College,41-50
881,33,776,Bachelors,31-40
881,34,123,High School or College,41-50
881,34,776,Bachelors,31-40
881,35,123,High School or College,41-50
881,35,776,Bachelors,31-40
881,36,123,High School or College,41-50
881,36,776,Bachelors,31-40
881,37,123,High School or College,41-50
881,37,776,Bachelors,31-40
881,38,123,High School or College,41-50
881,38,776,Bachelors,31-40
881,39,123,High School or College,41-50
881,39,776,Bachelors,31-40
881,40,123,High School or College,41-50
881,40,776,Bachelors,31-40
881,41,123,High School or College,41-50
881,41,776,Bachelors,31-40
881,42,123,High School or College,41-50
881,42,776,Bachelors,31-40
881,43,123,High School or College,41-50
881,43,776,Bachelors,31-40
881,44,123,High School or College,41-50
881,44,776,Bachelors,31-40
881,45,123,High School or College,41-50
881,45,776,Bachelors,31-40
881,46,123,High School or College,41-50
881,46,776,Bachelors,31-40
881,47,123,High School or College,41-50
881,47,776,Bachelors,31-40
881,48,123,High School or College,41-50
881,48,776,Bachelors,31-40
881,49,123,High School or College,41-50
881,49,776,Bachelors,31-40
881,50,123,High School or College,41-50
881,50,776,Bachelors,31-40
881,51,123,High School or College,41-50
881,51,776,Bachelors,31-40
881,52,123,High School or College,41-50
881,52,776,Bachelors,31-40
881,53,123,High School or College,41-50
881,53,776,Bachelors,31-40
881,54,123,High School or College,41-50
881,54,776,Bachelors,31-40
881,55,123,High School or College,41-50
881,55,776,Bachelors,31-40
881,56,123,High School or College,41-50
881,56,776,Bachelors,31-40
881,57,123,High School or College,41-50
881,57,776,Bachelors,31-40
881,58,123,High School or College,41-50
881,58,776,Bachelors,31-40
881,59,123,High School or College,41-50
881,59,776,Bachelors,31-40
881,60,123,High School or College,41-50
881,60,776,Bachelors,31-40
881,61,123,High School or College,41-50
881,61,776,Bachelors,31-40
881,62,123,High School or College,41-50
881,62,776,Bachelors,31-40
881,63,123,High School or College,41-50
881,63,776,Bachelors,31-40
881,64,123,High School or College,41-50
881,64,776,Bachelors,31-40
881,65,123,High School or College,41-50
881,65,776,Bachelors,31-40
882,1,266,Graduate,31-40
882,1,767,High School or College,<21
882,1,818,High School or College,21-30
882,2,266,Graduate,31-40
882,2,767,High School or College,<21
882,3,266,Graduate,31-40
882,3,767,High School or College,<21
882,4,266,Graduate,31-40
882,4,767,High School or College,<21
882,5,266,Graduate,31-40
882,5,767,High School or College,<21
882,6,266,Graduate,31-40
882,6,767,High School or College,<21
882,7,266,Graduate,31-40
882,7,767,High School or College,<21
882,8,266,Graduate,31-40
882,8,767,High School or College,<21
882,9,266,Graduate,31-40
882,9,767,High School or College,<21
882,10,266,Graduate,31-40
882,10,767,High School or College,<21
882,11,266,Graduate,31-40
882,11,767,High School or College,<21
882,12,266,Graduate,31-40
882,12,767,High School or College,<21
882,13,266,Graduate,31-40
882,13,767,High School or College,<21
882,14,266,Graduate,31-40
882,14,767,High School or College,<21
882,15,266,Graduate,31-40
882,15,767,High School or College,<21
882,16,266,Graduate,31-40
882,16,767,High School or College,<21
882,17,266,Graduate,31-40
882,17,767,High School or College,<21
882,18,266,Graduate,31-40
882,18,767,High School or College,<21
882,19,266,Graduate,31-40
882,19,767,High School or College,<21
882,20,266,Graduate,31-40
882,20,767,High School or College,<21
882,21,266,Graduate,31-40
882,21,767,High School or College,<21
882,22,266,Graduate,31-40
882,22,767,High School or College,<21
882,23,266,Graduate,31-40
882,23,767,High School or College,<21
882,24,266,Graduate,31-40
882,24,767,High School or College,<21
882,25,266,Graduate,31-40
882,25,767,High School or College,<21
882,26,266,Graduate,31-40
882,26,767,High School or College,<21
882,27,266,Graduate,31-40
882,27,767,High School or College,<21
882,28,266,Graduate,31-40
882,28,767,High School or College,<21
882,29,266,Graduate,31-40
882,29,767,High School or College,<21
882,30,266,Graduate,31-40
882,30,767,High School or College,<21
882,31,266,Graduate,31-40
882,31,767,High School or College,<21
882,32,266,Graduate,31-40
882,32,767,High School or College,<21
882,33,266,Graduate,31-40
882,33,767,High School or College,<21
882,34,266,Graduate,31-40
882,34,767,High School or College,<21
882,35,266,Graduate,31-40
882,35,767,High School or College,<21
882,36,266,Graduate,31-40
882,36,767,High School or College,<21
882,37,266,Graduate,31-40
882,37,767,High School or College,<21
882,38,266,Graduate,31-40
882,38,767,High School or College,<21
882,39,266,Graduate,31-40
882,39,767,High School or College,<21
882,40,266,Graduate,31-40
882,40,767,High School or College,<21
882,41,266,Graduate,31-40
882,41,767,High School or College,<21
882,42,266,Graduate,31-40
882,42,767,High School or College,<21
882,43,266,Graduate,31-40
882,43,767,High School or College,<21
882,44,266,Graduate,31-40
882,44,767,High School or College,<21
882,45,266,Graduate,31-40
882,45,767,High School or College,<21
882,46,266,Graduate,31-40
882,46,767,High School or College,<21
882,47,266,Graduate,31-40
882,47,767,High School or College,<21
882,48,266,Graduate,31-40
882,48,767,High School or College,<21
882,49,266,Graduate,31-40
882,49,767,High School or College,<21
882,50,266,Graduate,31-40
882,50,767,High School or College,<21
882,51,266,Graduate,31-40
882,51,767,High School or College,<21
882,52,266,Graduate,31-40
882,52,767,High School or College,<21
882,53,266,Graduate,31-40
882,53,767,High School or College,<21
882,54,266,Graduate,31-40
882,54,767,High School or College,<21
882,55,266,Graduate,31-40
882,55,767,High School or College,<21
882,56,266,Graduate,31-40
882,56,767,High School or College,<21
882,57,266,Graduate,31-40
882,57,767,High School or College,<21
882,58,266,Graduate,31-40
882,58,767,High School or College,<21
882,59,266,Graduate,31-40
882,59,767,High School or College,<21
882,60,266,Graduate,31-40
882,60,767,High School or College,<21
882,61,266,Graduate,31-40
882,61,767,High School or College,<21
882,62,266,Graduate,31-40
882,62,767,High School or College,<21
882,63,266,Graduate,31-40
882,63,767,High School or College,<21
882,64,266,Graduate,31-40
882,64,767,High School or College,<21
882,65,266,Graduate,31-40
882,65,767,High School or College,<21
883,1,159,High School or College,31-40
883,1,255,High School or College,51-60
883,1,342,High School or College,41-50
883,1,394,High School or College,51-60
883,1,419,Low,31-40
883,1,456,High School or College,21-30
883,1,460,Bachelors,31-40
883,1,478,Bachelors,51-60
883,2,159,High School or College,31-40
883,2,255,High School or College,51-60
883,2,342,High School or College,41-50
883,2,394,High School or College,51-60
883,2,419,Low,31-40
883,2,456,High School or College,21-30
883,2,460,Bachelors,31-40
883,2,478,Bachelors,51-60
883,3,159,High School or College,31-40
883,3,255,High School or College,51-60
883,3,342,High School or College,41-50
883,3,394,High School or College,51-60
883,3,419,Low,31-40
883,3,456,High School or College,21-30
883,3,460,Bachelors,31-40
883,3,478,Bachelors,51-60
883,4,159,High School or College,31-40
883,4,255,High School or College,51-60
883,4,342,High School or College,41-50
883,4,394,High School or College,51-60
883,4,419,Low,31-40
883,4,456,High School or College,21-30
883,4,460,Bachelors,31-40
883,4,478,Bachelors,51-60
883,5,159,High School or College,31-40
883,5,255,High School or College,51-60
883,5,342,High School or College,41-50
883,5,394,High School or College,51-60
883,5,419,Low,31-40
883,5,456,High School or College,21-30
883,5,460,Bachelors,31-40
883,5,478,Bachelors,51-60
883,6,159,High School or College,31-40
883,6,255,High School or College,51-60
883,6,342,High School or College,41-50
883,6,394,High School or College,51-60
883,6,419,Low,31-40
883,6,456,High School or College,21-30
883,6,460,Bachelors,31-40
883,6,478,Bachelors,51-60
883,7,159,High School or College,31-40
883,7,255,High School or College,51-60
883,7,342,High School or College,41-50
883,7,394,High School or College,51-60
883,7,419,Low,31-40
883,7,456,High School or College,21-30
883,7,460,Bachelors,31-40
883,7,478,Bachelors,51-60
883,8,159,High School or College,31-40
883,8,255,High School or College,51-60
883,8,342,High School or College,41-50
883,8,394,High School or College,51-60
883,8,419,Low,31-40
883,8,456,High School or College,21-30
883,8,460,Bachelors,31-40
883,8,478,Bachelors,51-60
883,9,159,High School or College,31-40
883,9,255,High School or College,51-60
883,9,342,High School or College,41-50
883,9,394,High School or College,51-60
883,9,419,Low,31-40
883,9,456,High School or College,21-30
883,9,460,Bachelors,31-40
883,9,478,Bachelors,51-60
883,10,159,High School or College,31-40
883,10,255,High School or College,51-60
883,10,342,High School or College,41-50
883,10,394,High School or College,51-60
883,10,419,Low,31-40
883,10,456,High School or College,21-30
883,10,460,Bachelors,31-40
883,10,478,Bachelors,51-60
883,11,159,High School or College,31-40
883,11,255,High School or College,51-60
883,11,342,High School or College,41-50
883,11,394,High School or College,51-60
883,11,419,Low,31-40
883,11,456,High School or College,21-30
883,11,460,Bachelors,31-40
883,11,478,Bachelors,51-60
883,12,159,High School or College,31-40
883,12,255,High School or College,51-60
883,12,342,High School or College,41-50
883,12,394,High School or College,51-60
883,12,419,Low,31-40
883,12,456,High School or College,21-30
883,12,460,Bachelors,31-40
883,12,478,Bachelors,51-60
883,13,159,High School or College,31-40
883,13,255,High School or College,51-60
883,13,342,High School or College,41-50
883,13,394,High School or College,51-60
883,13,419,Low,31-40
883,13,456,High School or College,21-30
883,13,460,Bachelors,31-40
883,13,478,Bachelors,51-60
883,14,159,High School or College,31-40
883,14,255,High School or College,51-60
883,14,342,High School or College,41-50
883,14,394,High School or College,51-60
883,14,419,Low,31-40
883,14,456,High School or College,21-30
883,14,460,Bachelors,31-40
883,14,478,Bachelors,51-60
883,15,159,High School or College,31-40
883,15,255,High School or College,51-60
883,15,342,High School or College,41-50
883,15,394,High School or College,51-60
883,15,419,Low,31-40
883,15,456,High School or College,21-30
883,15,460,Bachelors,31-40
883,15,478,Bachelors,51-60
883,16,159,High School or College,31-40
883,16,255,High School or College,51-60
883,16,342,High School or College,41-50
883,16,394,High School or College,51-60
883,16,419,Low,31-40
883,16,456,High School or College,21-30
883,16,460,Bachelors,31-40
883,16,478,Bachelors,51-60
883,17,159,High School or College,31-40
883,17,255,High School or College,51-60
883,17,342,High School or College,41-50
883,17,394,High School or College,51-60
883,17,419,Low,31-40
883,17,456,High School or College,21-30
883,17,460,Bachelors,31-40
883,17,478,Bachelors,51-60
883,18,159,High School or College,31-40
883,18,255,High School or College,51-60
883,18,342,High School or College,41-50
883,18,394,High School or College,51-60
883,18,419,Low,31-40
883,18,456,High School or College,21-30
883,18,460,Bachelors,31-40
883,18,478,Bachelors,51-60
883,19,159,High School or College,31-40
883,19,255,High School or College,51-60
883,19,342,High School or College,41-50
883,19,394,High School or College,51-60
883,19,419,Low,31-40
883,19,456,High School or College,21-30
883,19,460,Bachelors,31-40
883,19,478,Bachelors,51-60
883,20,159,High School or College,31-40
883,20,255,High School or College,51-60
883,20,342,High School or College,41-50
883,20,394,High School or College,51-60
883,20,419,Low,31-40
883,20,456,High School or College,21-30
883,20,460,Bachelors,31-40
883,20,478,Bachelors,51-60
883,21,159,High School or College,31-40
883,21,255,High School or College,51-60
883,21,342,High School or College,41-50
883,21,394,High School or College,51-60
883,21,419,Low,31-40
883,21,456,High School or College,21-30
883,21,460,Bachelors,31-40
883,21,478,Bachelors,51-60
883,22,159,High School or College,31-40
883,22,255,High School or College,51-60
883,22,342,High School or College,41-50
883,22,394,High School or College,51-60
883,22,419,Low,31-40
883,22,456,High School or College,21-30
883,22,460,Bachelors,31-40
883,22,478,Bachelors,51-60
883,23,159,High School or College,31-40
883,23,255,High School or College,51-60
883,23,342,High School or College,41-50
883,23,394,High School or College,51-60
883,23,419,Low,31-40
883,23,456,High School or College,21-30
883,23,460,Bachelors,31-40
883,23,478,Bachelors,51-60
883,24,159,High School or College,31-40
883,24,255,High School or College,51-60
883,24,342,High School or College,41-50
883,24,394,High School or College,51-60
883,24,419,Low,31-40
883,24,456,High School or College,21-30
883,24,460,Bachelors,31-40
883,24,478,Bachelors,51-60
883,25,159,High School or College,31-40
883,25,255,High School or College,51-60
883,25,342,High School or College,41-50
883,25,394,High School or College,51-60
883,25,419,Low,31-40
883,25,456,High School or College,21-30
883,25,460,Bachelors,31-40
883,25,478,Bachelors,51-60
883,26,159,High School or College,31-40
883,26,255,High School or College,51-60
883,26,342,High School or College,41-50
883,26,394,High School or College,51-60
883,26,419,Low,31-40
883,26,456,High School or College,21-30
883,26,460,Bachelors,31-40
883,26,478,Bachelors,51-60
883,27,159,High School or College,31-40
883,27,255,High School or College,51-60
883,27,342,High School or College,41-50
883,27,394,High School or College,51-60
883,27,419,Low,31-40
883,27,456,High School or College,21-30
883,27,460,Bachelors,31-40
883,27,478,Bachelors,51-60
883,28,159,High School or College,31-40
883,28,255,High School or College,51-60
883,28,342,High School or College,41-50
883,28,394,High School or College,51-60
883,28,419,Low,31-40
883,28,456,High School or College,21-30
883,28,460,Bachelors,31-40
883,28,478,Bachelors,51-60
883,29,159,High School or College,31-40
883,29,255,High School or College,51-60
883,29,342,High School or College,41-50
883,29,394,High School or College,51-60
883,29,419,Low,31-40
883,29,456,High School or College,21-30
883,29,460,Bachelors,31-40
883,29,478,Bachelors,51-60
883,30,159,High School or College,31-40
883,30,255,High School or College,51-60
883,30,342,High School or College,41-50
883,30,394,High School or College,51-60
883,30,419,Low,31-40
883,30,456,High School or College,21-30
883,30,460,Bachelors,31-40
883,30,478,Bachelors,51-60
883,31,159,High School or College,31-40
883,31,255,High School or College,51-60
883,31,342,High School or College,41-50
883,31,394,High School or College,51-60
883,31,419,Low,31-40
883,31,456,High School or College,21-30
883,31,460,Bachelors,31-40
883,31,478,Bachelors,51-60
883,32,159,High School or College,31-40
883,32,255,High School or College,51-60
883,32,342,High School or College,41-50
883,32,394,High School or College,51-60
883,32,419,Low,31-40
883,32,456,High School or College,21-30
883,32,460,Bachelors,31-40
883,32,478,Bachelors,51-60
883,33,159,High School or College,31-40
883,33,255,High School or College,51-60
883,33,342,High School or College,41-50
883,33,394,High School or College,51-60
883,33,419,Low,31-40
883,33,456,High School or College,21-30
883,33,460,Bachelors,31-40
883,33,478,Bachelors,51-60
883,34,159,High School or College,31-40
883,34,255,High School or College,51-60
883,34,342,High School or College,41-50
883,34,394,High School or College,51-60
883,34,419,Low,31-40
883,34,456,High School or College,21-30
883,34,460,Bachelors,31-40
883,34,478,Bachelors,51-60
883,35,159,High School or College,31-40
883,35,255,High School or College,51-60
883,35,342,High School or College,41-50
883,35,394,High School or College,51-60
883,35,419,Low,31-40
883,35,456,High School or College,21-30
883,35,460,Bachelors,31-40
883,35,478,Bachelors,51-60
883,36,159,High School or College,31-40
883,36,255,High School or College,51-60
883,36,342,High School or College,41-50
883,36,394,High School or College,51-60
883,36,419,Low,31-40
883,36,456,High School or College,21-30
883,36,460,Bachelors,31-40
883,36,478,Bachelors,51-60
883,37,159,High School or College,31-40
883,37,255,High School or College,51-60
883,37,342,High School or College,41-50
883,37,394,High School or College,51-60
883,37,419,Low,31-40
883,37,456,High School or College,21-30
883,37,460,Bachelors,31-40
883,37,478,Bachelors,51-60
883,38,159,High School or College,31-40
883,38,255,High School or College,51-60
883,38,342,High School or College,41-50
883,38,394,High School or College,51-60
883,38,419,Low,31-40
883,38,456,High School or College,21-30
883,38,460,Bachelors,31-40
883,38,478,Bachelors,51-60
883,39,159,High School or College,31-40
883,39,255,High School or College,51-60
883,39,342,High School or College,41-50
883,39,394,High School or College,51-60
883,39,419,Low,31-40
883,39,456,High School or College,21-30
883,39,460,Bachelors,31-40
883,39,478,Bachelors,51-60
883,40,159,High School or College,31-40
883,40,255,High School or College,51-60
883,40,342,High School or College,41-50
883,40,394,High School or College,51-60
883,40,419,Low,31-40
883,40,456,High School or College,21-30
883,40,460,Bachelors,31-40
883,40,478,Bachelors,51-60
883,41,159,High School or College,31-40
883,41,255,High School or College,51-60
883,41,342,High School or College,41-50
883,41,394,High School or College,51-60
883,41,419,Low,31-40
883,41,456,High School or College,21-30
883,41,460,Bachelors,31-40
883,41,478,Bachelors,51-60
883,42,159,High School or College,31-40
883,42,255,High School or College,51-60
883,42,342,High School or College,41-50
883,42,394,High School or College,51-60
883,42,419,Low,31-40
883,42,456,High School or College,21-30
883,42,460,Bachelors,31-40
883,42,478,Bachelors,51-60
883,43,159,High School or College,31-40
883,43,255,High School or College,51-60
883,43,342,High School or College,41-50
883,43,394,High School or College,51-60
883,43,419,Low,31-40
883,43,456,High School or College,21-30
883,43,460,Bachelors,31-40
883,43,478,Bachelors,51-60
883,44,159,High School or College,31-40
883,44,255,High School or College,51-60
883,44,342,High School or College,41-50
883,44,394,High School or College,51-60
883,44,419,Low,31-40
883,44,456,High School or College,21-30
883,44,460,Bachelors,31-40
883,44,478,Bachelors,51-60
883,45,159,High School or College,31-40
883,45,255,High School or College,51-60
883,45,342,High School or College,41-50
883,45,394,High School or College,51-60
883,45,419,Low,31-40
883,45,456,High School or College,21-30
883,45,460,Bachelors,31-40
883,45,478,Bachelors,51-60
883,46,159,High School or College,31-40
883,46,255,High School or College,51-60
883,46,342,High School or College,41-50
883,46,394,High School or College,51-60
883,46,419,Low,31-40
883,46,456,High School or College,21-30
883,46,460,Bachelors,31-40
883,46,478,Bachelors,51-60
883,47,159,High School or College,31-40
883,47,255,High School or College,51-60
883,47,342,High School or College,41-50
883,47,394,High School or College,51-60
883,47,419,Low,31-40
883,47,456,High School or College,21-30
883,47,460,Bachelors,31-40
883,47,478,Bachelors,51-60
883,48,159,High School or College,31-40
883,48,255,High School or College,51-60
883,48,342,High School or College,41-50
883,48,394,High School or College,51-60
883,48,419,Low,31-40
883,48,456,High School or College,21-30
883,48,460,Bachelors,31-40
883,48,478,Bachelors,51-60
883,49,159,High School or College,31-40
883,49,255,High School or College,51-60
883,49,342,High School or College,41-50
883,49,394,High School or College,51-60
883,49,419,Low,31-40
883,49,456,High School or College,21-30
883,49,460,Bachelors,31-40
883,49,478,Bachelors,51-60
883,50,159,High School or College,31-40
